composer,filename,tempo,num_notes,num_chords,avg_pitch,pitch_range,avg_duration,avg_velocity,note_density,pitch_class_0,pitch_class_1,pitch_class_2,pitch_class_3,pitch_class_4,pitch_class_5,pitch_class_6,pitch_class_7,pitch_class_8,pitch_class_9,pitch_class_10,pitch_class_11,pitch_entropy,pitch_class_variance,range_normalized,notes_per_chord,chord_density,velocity_variation,tempo_note_ratio,chromatic_ratio,relative_path,total_duration,num_midi_tracks,num_note_tracks,num_unique_programs,drum_track_count,has_drums,pitch_std,pitch_median,velocity_std,velocity_range,duration_std,duration_median,onset_interval_mean,onset_interval_std,max_polyphony,avg_polyphony,gm_piano_track_count,gm_chromatic_percussion_track_count,gm_organ_track_count,gm_guitar_track_count,gm_bass_track_count,gm_strings_track_count,gm_ensemble_track_count,gm_brass_track_count,gm_reed_track_count,gm_pipe_track_count,gm_synth_lead_track_count,gm_synth_pad_track_count,gm_synth_effects_track_count,gm_ethnic_track_count,gm_percussive_track_count,gm_sound_effects_track_count
Bach,Bwv0556 Short Prelude and Fugue n4 (Spurious).mid,181.3904450978151,1256,647,62.22054140127389,43.0,0.4484012181528661,93.19426751592356,6.496968202203032,0.1592356687898089,0.0095541401273885,0.10828025477707,0.0079617834394904,0.1011146496815286,0.1528662420382165,0.0135350318471337,0.1425159235668789,0.0055732484076433,0.1528662420382165,0.1178343949044586,0.0286624203821656,2.140749919937506,0.0038411519962495,0.6910900860150591,1.938271604938272,0.5147175815433572,0.5109602504996571,0.1443042522655649,0.1544584442676703,Bach\Bwv0556 Short Prelude and Fugue n4 (Spurious).mid,193.32094,4,3,2,0,0,8.562988329644988,64.0,3.242899976817882,10.0,0.4336010419601431,0.25862,0.1521282390438247,0.2542149392224443,6,2.9132484561682737,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0557 Short Prelude and Fugue n5 (Spurious).mid,149.4047717653057,937,623,61.05656350053362,41.0,0.6208767716115261,93.38740661686232,4.642487580602528,0.0864461045891142,0.0277481323372465,0.1622198505869797,0.0117395944503735,0.1173959445037353,0.0085378868729989,0.1248665955176094,0.1750266808964781,0.0032017075773745,0.1462113127001067,0.0,0.1366061899679829,2.086758528332071,0.0042910509621891,0.6715084665407546,1.501602564102564,0.664179104477612,0.6209072060731272,0.1592801404747395,0.1675558623267416,Bach\Bwv0557 Short Prelude and Fugue n5 (Spurious).mid,201.83145,4,3,2,0,0,8.230406838568692,62.0,3.4567570131714347,10.0,0.6906433127357836,0.4166649999999947,0.2116871474358974,0.2312158930849767,7,2.8824127012911056,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0558 Short Prelude and Fugue n6 (Spurious).mid,160.02225613245278,1179,725,63.7362171331637,43.0,0.9435864673452078,92.94995759117896,3.5309715017356567,0.1331636980491942,0.011874469889737,0.1891433418150975,0.0653095843935538,0.0279898218829516,0.1017811704834605,0.0373197625106022,0.1484308736217133,0.006785411365564,0.1374045801526717,0.1280746395250212,0.0127226463104325,2.178162771500668,0.0037199292442932,0.6746556551278327,1.6239669421487604,0.614406779661017,0.5772491320375036,0.1356120814681803,0.24936361832086,Bach\Bwv0558 Short Prelude and Fugue n6 (Spurious).mid,333.90244,4,3,2,0,0,8.48772818310499,65.0,2.9320908046564846,10.0,1.3088760532211072,0.4347799999999964,0.2800530050933786,0.3959709984328452,5,3.3317769256193515,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0559 Short Prelude and Fugue n7 (Spurious).mid,152.078089646161,953,575,63.52360965372508,41.0,0.7065197376705141,92.88142707240294,4.055484215772442,0.1206715634837355,0.0115424973767051,0.1091290661070304,0.0157397691500524,0.161594963273872,0.0482686253934942,0.0535152151101783,0.1017838405036726,0.0419727177334732,0.1804826862539349,0.0010493179433368,0.1542497376705141,2.1814642780792832,0.0036095690040018,0.645429306962666,1.6545138888888888,0.6027253668763103,0.6067584674403617,0.1594109954362274,0.1238193934943523,Bach\Bwv0559 Short Prelude and Fugue n7 (Spurious).mid,234.990435,4,3,2,0,0,7.926718322278536,64.0,2.8350232873936974,10.0,1.0503117793877568,0.454544999999996,0.243687431722689,0.258870870204991,5,2.865279644254454,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0561 Fantasie and Fuga.mid,194.9774073542432,3456,2153,66.0245949074074,46.0,0.4161077951388889,92.13020833333331,6.177541248493955,0.1206597222222222,0.0188078703703703,0.1163194444444444,0.0188078703703703,0.1672453703703703,0.0358796296296296,0.0590277777777777,0.1059027777777777,0.0393518518518518,0.1692708333333333,0.0069444444444444,0.1417824074074074,2.2176310589093187,0.0033144015507115,0.696710057332425,1.6044568245125348,0.6227943303442292,0.4701062718255139,0.0564007542245424,0.1429396718751427,Bach\Bwv0561 Fantasie and Fuga.mid,559.4458800000001,4,3,2,0,0,8.68495848503756,67.0,1.1336353572749436,10.0,1.099109096342742,0.2142849999999896,0.1607658118668596,0.1554345509225353,5,2.5705230682903464,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0564 Toccata Adagio and Fugue.MID,181.9054456951557,5803,4121,64.53127692572806,51.0,0.3716652983413749,127.0,6.282334354446002,0.1345855591935205,0.0099948302602102,0.132517663277615,0.0155092193692917,0.1478545579872479,0.0754782009305531,0.0499741513010511,0.1657763225917629,0.0146475960709977,0.1202826124418404,0.0136136481130449,0.119765638462864,2.202976815817302,0.0032858362974596,0.7903144279693048,1.4078117418728773,0.7100275671950379,0.694347833752681,0.031341393124596,0.1037393413752542,Bach\Bwv0564 Toccata Adagio and Fugue.MID,923.7012347,2,1,1,0,0,9.853651431535573,65.0,0.0,0.0,0.6868031218470764,0.1885244833333672,0.1583606304349075,0.2989750874924818,7,2.3349256721254448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0565 Toccata and Fugue In Dm A.mid,214.9502350186583,3425,890,63.94569343065693,45.0,0.3487733738540148,89.0,23.689405124601222,0.0178102189781021,0.1354744525547445,0.1036496350364963,0.0,0.1921167883211678,0.0870072992700729,0.0011678832116788,0.1675912408759124,0.0023357664233576,0.1731386861313868,0.1118248175182481,0.0078832116788321,2.015061854571811,0.0050997632029173,0.7037221254794294,3.8439955106621775,0.2597781669585522,0.4121319895406009,0.0627408742027607,0.2508026689053602,Bach\Bwv0565 Toccata and Fugue In Dm A.mid,144.579400875,12,5,4,0,0,9.08486989535372,64.0,0.0,0.0,0.7880885217891259,0.1704543749999914,0.0418270344261098,0.2037824707212579,33,8.262233749901739,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0
Bach,Bwv0565 Toccata and Fugue In Dm C.MID,185.7715632621465,3804,2130,64.25184016824396,48.0,0.2897762711444095,127.0,8.449409119960473,0.0694006309148265,0.0667718191377497,0.1514195583596214,0.0220820189274447,0.1156677181913775,0.1017350157728706,0.0170872765509989,0.1522082018927444,0.0039432176656151,0.1855941114616193,0.0909568874868559,0.0231335436382754,2.2135657303487224,0.0033178728241123,0.7470603040667989,1.7850774284373534,0.5597897503285151,0.6799750335748216,0.0488230126838755,0.2008410189276455,Bach\Bwv0565 Toccata and Fugue In Dm C.MID,450.2089963916667,10,9,1,0,0,9.380785801304349,65.0,0.0,0.0,0.5512579522453227,0.161111191666663,0.1169831121483039,0.2075523289903059,9,2.448438268155706,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0568 Prelude.mid,166.05838713917154,1398,837,63.78111587982833,48.0,0.353072890450644,64.05722460658083,8.524463294394598,0.1108726752503576,0.0278969957081545,0.1373390557939914,0.0228898426323319,0.1387696709585121,0.0314735336194563,0.100143061516452,0.1409155937052932,0.0114449213161659,0.1280400572246065,0.0007153075822603,0.1494992846924177,2.195949784435664,0.0031777377314686,0.7525738392201262,1.668257756563246,0.5982844889206577,0.3834421348340721,0.1186979178979067,0.163089965665399,Bach\Bwv0568 Prelude.mid,163.9985946,5,4,1,0,0,11.253517061400656,66.0,0.9551539403127356,16.0,0.9223457710239242,0.1428572000000088,0.1161590615604867,0.1263215046015966,9,3.00975689489232,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0582 Passacaglia and Fugue (Orchestral).mid,260.79834834374634,20062,3214,65.82574020536337,72.0,0.4824329559594414,78.35200877280431,23.39930399422258,0.1648888445817964,0.0061808393978666,0.1293490180440634,0.1374738311235171,0.0100687867610407,0.1252118432858139,0.0097198684079354,0.1584089323098395,0.0838400957033197,0.0331472435450104,0.0664938690060811,0.0752168278337154,2.204973888424836,0.0032247985227341,1.093797026536688,6.240124416796268,0.160195384538703,0.2992838162215087,0.0129989706596095,0.3037081999305201,Bach\Bwv0582 Passacaglia and Fugue (Orchestral).mid,857.3759290000002,19,18,9,0,0,12.546841330909157,67.0,19.990988541625985,97.0,0.5572836829413804,0.25,0.0422960435172723,0.1129913197532439,25,11.288595393326318,0,0,0,0,0,0,5,6,5,2,0,0,0,0,0,0
Bach,Bwv0582 Passacaglia and Fugue.mid,202.91491675378464,5823,3164,61.99639361154044,60.0,0.3924309160781243,111.0477417138932,7.950225002138609,0.166409067490984,0.0070410441353254,0.1287995878413189,0.135325433625279,0.0103039670273055,0.1324059763008758,0.0097887686759402,0.1681263953288682,0.0793405461102524,0.0345182895414734,0.0621672677314099,0.0657736561909668,2.1968178316793563,0.0034156436847817,0.967798214330857,1.8398104265402844,0.5432692307692307,0.544578805129675,0.0348411601568998,0.2936627666154404,Bach\Bwv0582 Passacaglia and Fugue.mid,732.4321007812501,8,3,3,0,0,12.736021280890364,65.0,6.680751836255899,20.0,0.4517123699327514,0.2053569374999995,0.1247395125010735,0.1471163512906009,8,3.119914080616472,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Bach,Bwv0590 Pastorale.mid,195.0164844676313,4855,2929,64.09309989701339,48.0,0.4108362986611741,92.02966014418124,6.89096524340486,0.1445932028836251,0.019361483007209,0.1392378990731205,0.0343975283213182,0.1046343975283213,0.1316168898043254,0.0236869207003089,0.1390319258496395,0.0208032955715756,0.1163748712667353,0.074356333676622,0.0519052523171987,2.290157991885443,0.0024066939412077,0.7489105586750712,1.6569965870307166,0.603171334431631,0.4694995953739713,0.0401599020732354,0.1726053886716451,Bach\Bwv0590 Pastorale.mid,704.54571,4,3,2,0,0,10.332534070524416,65.0,0.5346353925177662,10.0,0.8249033515370728,0.25,0.1445294004944375,0.2069882554732105,6,2.831058654803336,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0593 Vivaldi Concerto Arrangement RV522.mid,164.09399629145423,5930,2923,67.22664418212479,48.0,0.3253997032040471,92.8043844856661,8.690330931172477,0.1367622259696458,0.0148397976391231,0.1389544688026981,0.0067453625632377,0.1811129848229342,0.0883642495784148,0.0172006745362563,0.0799325463743676,0.0252951096121416,0.1822934232715008,0.0274873524451939,0.1010118043844856,2.1718886018375985,0.0039224616655307,0.7140026081914757,2.028043775649795,0.4928342606643062,0.5621305836090537,0.0276671718582792,0.0915682052277474,Bach\Bwv0593 Vivaldi Concerto Arrangement RV522.mid,682.36757,4,3,2,0,0,9.799881182980933,69.0,4.185075184597928,20.0,0.4220401391371284,0.260864999999967,0.1146561224489795,0.2144484145864618,7,2.8278311057484298,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0594 Vivaldi Concerto Arrangement RV208.mid,208.6246006977705,9785,5949,63.63311190597854,48.0,0.2541693786407768,92.65099642309656,8.72205602776033,0.1380684721512519,0.0182933060807358,0.1546244251405212,0.0182933060807358,0.1065917220235053,0.0721512519161982,0.0342360756259581,0.1960143076136944,0.0165559529892692,0.1224322943280531,0.0231987736331119,0.0995401124169647,2.213676688805005,0.0035149226655034,0.7543242473603746,1.6445378151260504,0.6079092581238504,0.4419853209723106,0.0213186798178796,0.110577303832507,Bach\Bwv0594 Vivaldi Concerto Arrangement RV208.mid,1121.86851,4,3,2,0,0,9.73177776100663,64.0,2.467015988614834,10.0,0.3642458653147137,0.1428550000000541,0.1144591690515126,0.1675696104012007,8,2.216879561045864,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0733 Fuga Sopra Magnificat.mid,151.99993920002433,1646,1434,61.33778857837181,46.0,0.3771118306728434,112.44167679222356,7.661754172079298,0.1154313487241798,0.0243013365735115,0.1445929526123937,0.0139732685297691,0.1257594167679222,0.1166464155528554,0.0249088699878493,0.123329283110571,0.0206561360874848,0.1603888213851761,0.080194410692588,0.0498177399756986,2.265773269086924,0.002666714485214,0.7499455118320724,1.1470383275261324,0.8706739526411658,0.7349132122544378,0.0922889734062078,0.1640338578373449,Bach\Bwv0733 Fuga Sopra Magnificat.mid,214.8333088,4,3,1,0,0,9.554034777454625,61.0,15.471368550292746,31.0,0.4465730795927448,0.1578948000000082,0.1296280072948328,0.1060868290333045,5,2.889338141998113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0806 English Suite n1 02mov .mid,286.7544399612905,1734,1211,64.239907727797,48.0,0.3694410927720108,107.0,8.132893618605953,0.0115340253748558,0.1280276816608996,0.0726643598615917,0.0565167243367935,0.1522491349480969,0.0092272202998846,0.126874279123414,0.0196078431372549,0.1188004613610149,0.1499423298731257,0.0265282583621684,0.1280276816608996,2.2334195723365817,0.002925217964699,0.7471990690925454,1.4306930693069306,0.6979827089337176,0.3718448271880494,0.1652763342716371,0.4567469480973424,Bach\Bwv0806 English Suite n1 02mov .mid,213.20824805,4,2,1,0,0,9.701430897957326,66.0,0.0,0.0,0.5017517795501293,0.1666666000000134,0.1227399008944027,0.0992385590443965,7,3.004625105856311,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0806 English Suite n1 03mov .mid,272.67678227750986,858,711,63.976689976689975,50.0,0.2940221854895107,106.995337995338,8.555040933283413,0.0,0.1445221445221445,0.0909090909090909,0.0326340326340326,0.1491841491841491,0.0116550116550116,0.1212121212121212,0.0,0.1258741258741259,0.1631701631701631,0.0046620046620046,0.1561771561771562,2.0724384463332908,0.0042373936604705,0.7815346376419748,1.2050561797752808,0.8277066356228172,0.3909551153917182,0.3174351365279509,0.4289040000004289,Bach\Bwv0806 English Suite n1 03mov .mid,100.2917469,4,2,1,0,0,10.56159278663019,66.0,0.0964483024036232,2.0,0.2395494236832213,0.1666668000000015,0.116321563302217,0.1189005588200245,5,2.5153718321562137,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0806 English Suite n1 05mov.mid,281.6848244860269,1050,881,63.70857142857143,50.0,0.2511939840238095,107.0,8.731801746367335,0.0,0.1447619047619047,0.12,0.019047619047619,0.1504761904761904,0.0019047619047619,0.1295238095238095,0.0438095238095238,0.0723809523809523,0.1333333333333333,0.0228571428571428,0.1619047619047619,2.148206791986709,0.0036233560090702,0.7848237386900929,1.1904761904761905,0.8382492863939106,0.3785134210672459,0.2680160080742406,0.3885710400003884,Bach\Bwv0806 English Suite n1 05mov.mid,120.2500962,4,2,1,0,0,12.281182774478038,68.0,0.0,0.0,0.2572257907644071,0.1666668000000015,0.1139975490943756,0.1099944058807771,6,2.19337606837607,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0806 English Suite n1 06mov .mid,283.9650830347375,1130,802,63.63362831858407,50.0,0.2485129815044248,106.96460176991152,9.397081879423894,0.0,0.1256637168141593,0.1079646017699115,0.0194690265486725,0.1557522123893805,0.0017699115044247,0.1221238938053097,0.0424778761061946,0.0761061946902654,0.1628318584070796,0.0194690265486725,0.1663716814159292,2.136108177716142,0.0038199067185283,0.7857480476191793,1.4072229140722292,0.7091069849690539,0.3753603797026333,0.2510743439741268,0.362831495575584,Bach\Bwv0806 English Suite n1 06mov .mid,120.2500962,4,2,1,0,0,12.029253506874372,66.0,0.2637108747920591,2.0,0.2510294782502095,0.1666668000000015,0.1059197776793622,0.1104661772312298,5,2.335296835296833,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0806 English Suite n1 07mov .mid,178.53658536585365,966,639,64.7784679089027,43.0,0.5712560386473424,106.98343685300208,5.034527687296417,0.0227743271221532,0.1180124223602484,0.1366459627329192,0.0144927536231884,0.165631469979296,0.0144927536231884,0.1180124223602484,0.0455486542443064,0.0745341614906832,0.134575569358178,0.0144927536231884,0.1407867494824016,2.224531224451793,0.0031113947364284,0.6638008079578179,1.509375,0.6608066184074457,0.5958865522310943,0.1846293540494867,0.339544173913383,Bach\Bwv0806 English Suite n1 07mov .mid,191.875,4,2,1,0,0,11.48131041083749,68.0,0.1812510859481515,2.0,0.6472156511978883,0.3999999999999986,0.1968911917098445,0.2490852145738586,6,2.876004343105332,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0806 English Suite n1 08mov .mid,200.6349206349212,1179,960,65.4139100932994,50.0,0.1494243002544523,93.1323155216285,10.23970818134445,0.0,0.1636980491942324,0.1085665818490246,0.0212044105173876,0.1569126378286683,0.0,0.0949957591178965,0.01696352841391,0.090754877014419,0.1721798134011874,0.005089058524173,0.1696352841391009,2.050902941234179,0.0046931619283172,0.7643634077877617,1.22684703433923,0.8135593220338984,0.4618858441204895,0.1700295937584078,0.37574177862633,Bach\Bwv0806 English Suite n1 08mov .mid,115.14,4,2,1,0,0,11.000655847302797,69.0,1.6431828427307096,21.0,0.0888321806793905,0.120000000000001,0.0975382003395585,0.0776009024995691,3,1.5300612298071845,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0806 English Suite n1 10mov .mid,198.12953722758863,1968,929,62.34654471544715,50.0,0.1175808639778115,107.0609756097561,13.541275601840583,0.0050813008130081,0.1209349593495935,0.1097560975609756,0.0233739837398373,0.1666666666666666,0.0,0.141260162601626,0.0294715447154471,0.0985772357723577,0.1443089430894309,0.0040650406504065,0.1565040650406504,2.111970143822198,0.0039636556172472,0.8019690493873162,2.1161290322580646,0.4718131030980193,0.537644877301122,0.1006244475508322,0.3882109939028273,Bach\Bwv0806 English Suite n1 10mov .mid,145.33342779999998,4,2,1,0,0,11.960165432246315,64.0,1.102630568294215,20.0,0.0838579948719165,0.1212122000000022,0.0736393385866802,0.071731058470713,3,1.5921948846260734,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0811 English Suite n6 1mov.mid,227.9999088000356,4683,3317,63.32628656843904,47.0,0.2071643798900278,107.00726030322444,9.878358363401682,0.1074097800555199,0.0343796711509716,0.1490497544309203,0.0177236814008114,0.123211616485159,0.1183002348921631,0.0234892163143284,0.1242793081358103,0.0181507580610719,0.1511851377322229,0.0792227204783258,0.0535981208626948,2.2845701515590737,0.0024519982583759,0.7421878307520456,1.4113924050632911,0.7081554227156277,0.4672807987738718,0.0486763255337394,0.1729658744396347,Bach\Bwv0811 English Suite n6 1mov.mid,474.06662399999993,4,2,1,0,0,10.380024778269348,64.0,0.154478415876388,5.0,0.3835834508154469,0.1052632000000244,0.1010843976932934,0.0848019348247286,8,2.046443984685588,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0811 English Suite n6 2mov.mid,283.82985972545487,1492,809,63.55898123324397,47.0,0.2449773555406614,100.07238605898124,9.306446003255369,0.0764075067024128,0.0536193029490616,0.1528150134048257,0.0187667560321715,0.1273458445040214,0.1005361930294906,0.0227882037533512,0.1380697050938338,0.0214477211796246,0.1514745308310991,0.0804289544235924,0.0563002680965147,2.3009813726160826,0.0023362111581497,0.7394706200222486,1.8419753086419752,0.5418620227729404,0.3513409238604413,0.1901070728234795,0.1970507412870601,Bach\Bwv0811 English Suite n6 2mov.mid,160.31898745,4,2,1,0,0,10.170523619988384,65.0,1.396131745559302,27.0,0.2715729253837686,0.1666665999999992,0.1072945206237424,0.1145901989862975,5,2.2798685313594604,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0811 English Suite n6 3mov.mid,160.15888778550152,1404,1011,64.15954415954415,48.0,0.1862468839031384,110.0,9.772905246671888,0.0911680911680911,0.0327635327635327,0.1452991452991453,0.027065527065527,0.1253561253561253,0.1253561253561253,0.0284900284900284,0.1296296296296296,0.0113960113960113,0.1566951566951566,0.0997150997150997,0.027065527065527,2.264164211971407,0.0026915704147423,0.7481349794584646,1.3873517786561265,0.7195729537366548,0.6825562121426854,0.1139920909505348,0.1994300000001992,Bach\Bwv0811 English Suite n6 3mov.mid,143.6625,4,2,1,0,0,11.59895681612829,65.0,0.0,0.0,0.1701025903181514,0.1500000000000056,0.1019689950106913,0.0985459188902499,5,1.8201731488732789,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0811 English Suite n6 4mov.mid,152.52646831594203,696,580,67.33620689655173,44.0,0.6433981433189654,110.0,5.089141579392275,0.0488505747126436,0.0603448275862069,0.1264367816091954,0.0028735632183908,0.132183908045977,0.1436781609195402,0.0258620689655172,0.160919540229885,0.0114942528735632,0.1637931034482758,0.0948275862068965,0.028735632183908,2.202986925321893,0.0033456092834808,0.6534374502882161,1.197934595524957,0.8321377331420373,0.7164888322294438,0.2188328096354979,0.1954021034484712,Bach\Bwv0811 English Suite n6 4mov.mid,136.76176800000002,4,2,1,0,0,9.533013386807756,69.0,0.0,0.0,0.6677881938780414,0.3809520000000077,0.1945869928057554,0.3129839368436116,5,3.274344243268346,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0811 English Suite n6 6mov.mid,158.32635983263597,1095,755,66.26849315068493,48.0,0.2065325342465783,110.01552511415524,11.42410015649452,0.0785388127853881,0.0383561643835616,0.1552511415525114,0.010958904109589,0.119634703196347,0.1141552511415525,0.0127853881278538,0.1488584474885844,0.0018264840182648,0.1808219178082191,0.1187214611872146,0.0200913242009132,2.1568435803306203,0.0037828131189925,0.7243261011915402,1.4484126984126984,0.6888686131386861,0.6905042281121643,0.1444583575115291,0.1826482191782647,Bach\Bwv0811 English Suite n6 6mov.mid,95.85,4,2,1,0,0,13.331839973917168,72.0,0.5135035651967141,17.0,0.2629023191217047,0.1500000000000056,0.0870658135283363,0.0985314645567697,3,2.359448356807551,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0811 English Suite n6 8mov.mid,179.89827255792278,2858,1462,62.780965710286914,48.0,0.1442656813389315,110.0,12.764620683343969,0.0356892932120363,0.0545836249125262,0.1413575927221833,0.026592022393282,0.1560531840447865,0.086074177746676,0.033589923023093,0.0594821553533939,0.0363890832750175,0.1973407977606718,0.119664100769769,0.053184044786564,2.284444382226656,0.0029543528862653,0.764562932289716,1.95352016404648,0.5113676110528157,0.6080765639416402,0.0629234951234427,0.2708184835552042,Bach\Bwv0811 English Suite n6 8mov.mid,223.90011195,4,2,1,0,0,11.060569999982212,62.0,0.0,0.0,0.1408548702318433,0.1333333999999979,0.078228950560028,0.0705255458962003,4,1.8414966999156428,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0815 French Suite n4.mid,177.31059494836924,9065,6367,63.29950358521787,48.0,0.3076352743507535,127.0,7.862744842052921,0.1227799227799227,0.0182018753447324,0.1040264754550468,0.1573083287369001,0.010369553226696,0.1447324875896304,0.0013237727523441,0.1448428019856591,0.0996138996138996,0.0284611141753998,0.1564258135686707,0.0119139547710976,2.146588619856985,0.0037517045000694,0.7582997736637782,1.4235238693467336,0.7022942863445841,0.7122403468889412,0.0195577536894296,0.43287325714329,Bach\Bwv0815 French Suite n4.mid,1152.9052744427067,6,4,1,0,0,10.452497268444665,65.0,0.0,0.0,1.0696260889118236,0.1973684999999818,0.1271164786041159,0.1602894993070451,8,2.418857666634964,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0816 French Suite n5.mid,237.6854599406532,8308,5903,63.98844487241213,46.0,0.322154151047957,92.0,7.044144374842162,0.0934039480019258,0.0327395281656235,0.1552720269619643,0.0190178141550312,0.1198844487241213,0.0091478093403948,0.1179585941261434,0.156957149735195,0.0040924410207029,0.1502166586422725,0.0014443909484833,0.1398651901781415,2.1298067858348584,0.003840484252033,0.7188797816987201,1.407181571815718,0.7104344686484535,0.3854445093675789,0.0286057840823989,0.1752525931633912,Bach\Bwv0816 French Suite n5.mid,1179.4193244635417,5,4,1,0,0,11.478239710205516,66.0,0.0,0.0,0.3648293761872536,0.2395833333333712,0.1419187822876539,0.1624088952425945,6,2.2693003509365344,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0910 Toccata.MID,175.16649608544358,4167,3100,63.55507559395248,47.0,0.3493169355207824,127.0,7.726333463675058,0.0189584833213342,0.1576673866090712,0.0554355651547876,0.0614350851931845,0.0808735301175905,0.0491960643148548,0.1713462922966162,0.015598752099832,0.1336693064554835,0.1094312455003599,0.0314374850011999,0.1149508039356851,2.2854411204731693,0.0026117337058919,0.7395160625842474,1.343760077394389,0.7437619961612284,0.720908928894192,0.0420265105771217,0.5555550000005557,Bach\Bwv0910 Toccata.MID,539.3243793567708,3,1,1,0,0,9.50269447788878,65.0,0.0,0.0,0.3331811382491318,0.1934524583333541,0.1287343911832143,0.1361353659980939,6,2.698939128342669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0911 Toccata.MID,170.53229911882497,4657,3167,62.75456302340562,48.0,0.3094363004756502,127.0,7.959632119199295,0.1595447713120034,0.0051535323169422,0.1363538758857633,0.1324887266480567,0.01739317156968,0.1146660940519647,0.0184668241357096,0.1700665664590938,0.0594803521580416,0.0500322095769808,0.0955550783766373,0.040798797509126,2.225867518405047,0.0031536955921573,0.7648846063546454,1.4700126262626263,0.679905538857879,0.740385342308178,0.036610626689314,0.3111442024911851,Bach\Bwv0911 Toccata.MID,585.0772912942708,3,1,1,0,0,9.842374475164698,63.0,0.0,0.0,0.3469446431769968,0.1829267499999787,0.1249927937008922,0.1596910742648987,9,2.462999116112202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0912 Toccata.MID,191.5264378695948,4833,2892,63.19553072625698,48.0,0.3489512373229403,127.0,8.006906427577132,0.0148975791433892,0.1185599006828057,0.1351127663976826,0.026484585143803,0.1249741361473205,0.0279329608938547,0.1456652182909166,0.0660045520380716,0.0600041382164287,0.1334574798261949,0.0252431202151872,0.1216635630043451,2.288709120871926,0.0023938602000092,0.759547371290755,1.670584168683028,0.5982623086470832,0.6596496637309716,0.0396206946358284,0.3759565865925547,Bach\Bwv0912 Toccata.MID,603.6039066666666,4,1,1,0,0,9.718574895844688,64.0,0.0,0.0,0.4068770169233311,0.2182904557291749,0.124350952504139,0.2101703802306216,8,2.7940199050320405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bach,Bwv0913 Toccata.MID,179.63802395710044,4820,3249,62.47676348547718,48.0,0.4452535876534405,127.0,6.193316263161716,0.0844398340248962,0.0493775933609958,0.1746887966804979,0.0269709543568464,0.1068464730290456,0.1161825726141078,0.0238589211618257,0.1315352697095435,0.0201244813278008,0.1516597510373444,0.0775933609958506,0.0367219917012448,2.288814725040271,0.0025865625400542,0.7682856241884561,1.4830769230769232,0.6739265712507778,0.7030634924912659,0.037261568960195,0.1979251132782061,Bach\Bwv0913 Toccata.MID,778.2583344999999,3,1,1,0,0,9.962027463560055,62.0,0.0,0.0,0.4215715036405134,0.2984375000000909,0.1610597775504513,0.2353647446100129,6,2.75759628564515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
